Image_name,subject,pose,glasses,beard,mustache
colorferet/dvd2/data/images/00976/00976_960627_fb.ppm,230,fb,No,No,Yes
colorferet/dvd2/data/images/00976/00976_960627_hr.ppm,230,hr,No,No,Yes
colorferet/dvd2/data/images/00976/00976_960627_qr.ppm,230,qr,No,No,Yes
colorferet/dvd2/data/images/00976/00976_960627_pr.ppm,230,pr,No,No,Yes
colorferet/dvd2/data/images/00982/00982_960627_ra.ppm,236,ra,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_ql.ppm,236,ql,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_rb.ppm,236,rb,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_hl.ppm,236,hl,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_rc.ppm,236,rc,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_fb.ppm,236,fb,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_pl.ppm,236,pl,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_fa.ppm,236,fa,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_qr.ppm,236,qr,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_hr.ppm,236,hr,No,No,No
colorferet/dvd2/data/images/00982/00982_960627_pr.ppm,236,pr,No,No,No
colorferet/dvd2/data/images/00985/00985_960627_re.ppm,239,re,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_rd.ppm,239,rd,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_pl.ppm,239,pl,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_fa.ppm,239,fa,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_fb.ppm,239,fb,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_rc.ppm,239,rc,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_hl.ppm,239,hl,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_ql.ppm,239,ql,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_pr.ppm,239,pr,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_hr.ppm,239,hr,No,No,Yes
colorferet/dvd2/data/images/00985/00985_960627_qr.ppm,239,qr,No,No,Yes
colorferet/dvd2/data/images/00971/00971_960627_fb.ppm,226,fb,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_re.ppm,226,re,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_fa.ppm,226,fa,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_pl.ppm,226,pl,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_rd.ppm,226,rd,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_ql.ppm,226,ql,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_rc.ppm,226,rc,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_hl.ppm,226,hl,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_pr.ppm,226,pr,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_qr.ppm,226,qr,No,No,No
colorferet/dvd2/data/images/00971/00971_960627_hr.ppm,226,hr,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_fb.ppm,232,fb,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_fa.ppm,232,fa,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_pl.ppm,232,pl,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_ra.ppm,232,ra,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_ql.ppm,232,ql,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_hl.ppm,232,hl,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_rb.ppm,232,rb,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_rc.ppm,232,rc,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_pr.ppm,232,pr,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_qr.ppm,232,qr,No,No,No
colorferet/dvd2/data/images/00978/00978_960627_hr.ppm,232,hr,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_pr.ppm,202,pr,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_hr.ppm,202,hr,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_qr.ppm,202,qr,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_pl.ppm,202,pl,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_fa.ppm,202,fa,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_fb.ppm,202,fb,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_rb.ppm,202,rb,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_hl.ppm,202,hl,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_rc.ppm,202,rc,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_ra.ppm,202,ra,No,No,No
colorferet/dvd2/data/images/00947/00947_960627_ql.ppm,202,ql,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_qr.ppm,195,qr,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_hr.ppm,195,hr,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_pr.ppm,195,pr,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_ql.ppm,195,ql,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_rc.ppm,195,rc,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_hl.ppm,195,hl,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_fb.ppm,195,fb,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_re.ppm,195,re,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_pl.ppm,195,pl,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_rd.ppm,195,rd,No,No,No
colorferet/dvd2/data/images/00940/00940_960627_fa.ppm,195,fa,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_fb.ppm,217,fb,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_fa.ppm,217,fa,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_pl.ppm,217,pl,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_rd.ppm,217,rd,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_re.ppm,217,re,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_ql.ppm,217,ql,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_hl.ppm,217,hl,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_rc.ppm,217,rc,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_pr.ppm,217,pr,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_qr.ppm,217,qr,No,No,No
colorferet/dvd2/data/images/00962/00962_960627_hr.ppm,217,hr,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_rd.ppm,250,rd,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_pl.ppm,250,pl,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_fa.ppm,250,fa,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_re.ppm,250,re,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_fb.ppm,250,fb,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_hl.ppm,250,hl,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_rc.ppm,250,rc,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_ql.ppm,250,ql,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_pr.ppm,250,pr,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_hr.ppm,250,hr,No,No,No
colorferet/dvd2/data/images/00996/00996_960627_qr.ppm,250,qr,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_ql.ppm,245,ql,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_ra.ppm,245,ra,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_rc.ppm,245,rc,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_rb.ppm,245,rb,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_hl.ppm,245,hl,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_fb.ppm,245,fb,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_pl.ppm,245,pl,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_fa.ppm,245,fa,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_qr.ppm,245,qr,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_hr.ppm,245,hr,No,No,No
colorferet/dvd2/data/images/00991/00991_960627_pr.ppm,245,pr,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_rc.ppm,220,rc,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_hl.ppm,220,hl,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_rb.ppm,220,rb,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_ql.ppm,220,ql,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_ra.ppm,220,ra,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_fa.ppm,220,fa,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_pl.ppm,220,pl,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_fb.ppm,220,fb,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_hr.ppm,220,hr,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_qr.ppm,220,qr,No,No,No
colorferet/dvd2/data/images/00965/00965_960627_pr.ppm,220,pr,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_qr.ppm,208,qr,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_hr.ppm,208,hr,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_pr.ppm,208,pr,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_ra.ppm,208,ra,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_ql.ppm,208,ql,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_rb.ppm,208,rb,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_hl.ppm,208,hl,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_rc.ppm,208,rc,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_fb.ppm,208,fb,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_pl.ppm,208,pl,No,No,No
colorferet/dvd2/data/images/00953/00953_960627_fa.ppm,208,fa,No,No,No
colorferet/dvd2/data/images/00998/00998_960627_ql.ppm,252,ql,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_hl.ppm,252,hl,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_rc.ppm,252,rc,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_fb.ppm,252,fb,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_rd.ppm,252,rd,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_pl.ppm,252,pl,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_fa.ppm,252,fa,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_re.ppm,252,re,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_qr.ppm,252,qr,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_hr.ppm,252,hr,No,Yes,No
colorferet/dvd2/data/images/00998/00998_960627_pr.ppm,252,pr,No,Yes,No
colorferet/dvd2/data/images/00954/00954_960627_pr.ppm,209,pr,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_hr.ppm,209,hr,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_qr.ppm,209,qr,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_pl.ppm,209,pl,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_fa.ppm,209,fa,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_fb.ppm,209,fb,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_rc.ppm,209,rc,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_rb.ppm,209,rb,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_hl.ppm,209,hl,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_ql.ppm,209,ql,No,No,No
colorferet/dvd2/data/images/00954/00954_960627_ra.ppm,209,ra,No,No,No
colorferet/dvd2/data/images/00755/00755_941201_qr.ppm,14,qr,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_hr.ppm,14,hr,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_pr.ppm,14,pr,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_ql.ppm,14,ql,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_rc.ppm,14,rc,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_hl.ppm,14,hl,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_fb.ppm,14,fb,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_re.ppm,14,re,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_pl.ppm,14,pl,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_rd.ppm,14,rd,No,Yes,No
colorferet/dvd2/data/images/00755/00755_941201_fa.ppm,14,fa,No,Yes,No
colorferet/dvd2/data/images/00900/00900_960530_hr.ppm,155,hr,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_qr.ppm,155,qr,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_pr.ppm,155,pr,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_hl.ppm,155,hl,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_rc.ppm,155,rc,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_ql.ppm,155,ql,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_fa.ppm,155,fa,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_rd.ppm,155,rd,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_pl.ppm,155,pl,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_re.ppm,155,re,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_fb.ppm,155,fb,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_hr.ppm,155,hr,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_qr.ppm,155,qr,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960620_pr.ppm,155,pr,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_rb.ppm,155,rb,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_hl.ppm,155,hl,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_rc.ppm,155,rc,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_ra.ppm,155,ra,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_ql.ppm,155,ql,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_pl.ppm,155,pl,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_fa.ppm,155,fa,No,No,Yes
colorferet/dvd2/data/images/00900/00900_960530_fb.ppm,155,fb,No,No,Yes
colorferet/dvd2/data/images/00752/00752_960530_hl.ppm,11,hl,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_rb.ppm,11,rb,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_rc.ppm,11,rc,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_hr.ppm,11,hr,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_qr.ppm,11,qr,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_ra.ppm,11,ra,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_ql.ppm,11,ql,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_fa.ppm,11,fa,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_pl.ppm,11,pl,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_pr.ppm,11,pr,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_fb.ppm,11,fb,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_pr.ppm,11,pr,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_hr.ppm,11,hr,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_qr.ppm,11,qr,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_pr.ppm,11,pr,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_hr.ppm,11,hr,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_qr.ppm,11,qr,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_pl.ppm,11,pl,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_rd.ppm,11,rd,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_hl.ppm,11,hl,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_fa.ppm,11,fa,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_re.ppm,11,re,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_rc.ppm,11,rc,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_fb.ppm,11,fb,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_ql.ppm,11,ql,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_rd.ppm,11,rd,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_pl.ppm,11,pl,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_fa.ppm,11,fa,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_hl.ppm,11,hl,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_rc.ppm,11,rc,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_re.ppm,11,re,No,No,No
colorferet/dvd2/data/images/00752/00752_960620_fb.ppm,11,fb,No,No,No
colorferet/dvd2/data/images/00752/00752_941201_ql.ppm,11,ql,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_hr.ppm,11,hr,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_rc.ppm,11,rc,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_hl.ppm,11,hl,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_ql.ppm,11,ql,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_qr.ppm,11,qr,No,No,No
colorferet/dvd2/data/images/00752/00752_960530_pr.ppm,11,pr,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_re.ppm,11,re,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_pl.ppm,11,pl,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_rd.ppm,11,rd,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_fa.ppm,11,fa,No,No,No
colorferet/dvd2/data/images/00752/00752_941205_fb.ppm,11,fb,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_pl.ppm,193,pl,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_fa.ppm,193,fa,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_fb.ppm,193,fb,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_rc.ppm,193,rc,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_rb.ppm,193,rb,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_hl.ppm,193,hl,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_ql.ppm,193,ql,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_ra.ppm,193,ra,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_pr.ppm,193,pr,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_hr.ppm,193,hr,No,No,No
colorferet/dvd2/data/images/00938/00938_960627_qr.ppm,193,qr,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_rc.ppm,57,rc,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_rb.ppm,57,rb,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_hl.ppm,57,hl,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_ql.ppm,57,ql,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_ra.ppm,57,ra,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_pl.ppm,57,pl,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_fa.ppm,57,fa,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_fb.ppm,57,fb,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_hr.ppm,57,hr,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_qr.ppm,57,qr,No,No,No
colorferet/dvd2/data/images/00799/00799_941205_pr.ppm,57,pr,No,No,No
colorferet/dvd2/data/images/00907/00907_960530_pr.ppm,162,pr,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_qr.ppm,162,qr,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_hr.ppm,162,hr,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_fb.ppm,162,fb,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_re.ppm,162,re,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_fa.ppm,162,fa,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_rd.ppm,162,rd,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_pl.ppm,162,pl,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_ql.ppm,162,ql,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_rc.ppm,162,rc,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_hl.ppm,162,hl,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_pr.ppm,162,pr,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_qr.ppm,162,qr,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960620_hr.ppm,162,hr,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_fb.ppm,162,fb,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_pl.ppm,162,pl,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_fa.ppm,162,fa,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_ql.ppm,162,ql,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_ra.ppm,162,ra,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_rc.ppm,162,rc,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_rb.ppm,162,rb,No,Yes,No
colorferet/dvd2/data/images/00907/00907_960530_hl.ppm,162,hl,No,Yes,No
colorferet/dvd2/data/images/00790/00790_941205_hl.ppm,48,hl,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_rc.ppm,48,rc,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_ql.ppm,48,ql,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_rd.ppm,48,rd,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_pl.ppm,48,pl,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_fa.ppm,48,fa,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_re.ppm,48,re,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_fb.ppm,48,fb,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_hr.ppm,48,hr,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_qr.ppm,48,qr,No,No,No
colorferet/dvd2/data/images/00790/00790_941205_pr.ppm,48,pr,No,No,No
colorferet/dvd2/data/images/00764/00764_941201_fb.ppm,22,fb,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_re.ppm,22,re,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_fa.ppm,22,fa,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_pl.ppm,22,pl,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_rd.ppm,22,rd,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_ql.ppm,22,ql,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_rc.ppm,22,rc,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_hl.ppm,22,hl,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_ra.ppm,22,ra,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_ql.ppm,22,ql,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_hl.ppm,22,hl,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_rb.ppm,22,rb,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_rc.ppm,22,rc,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_fb.ppm,22,fb,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_fa.ppm,22,fa,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_pl.ppm,22,pl,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_qr.ppm,22,qr,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_hr.ppm,22,hr,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941205_pr.ppm,22,pr,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_pr.ppm,22,pr,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_qr.ppm,22,qr,No,Yes,No
colorferet/dvd2/data/images/00764/00764_941201_hr.ppm,22,hr,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_pl.ppm,186,pl,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_fa.ppm,186,fa,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_fb.ppm,186,fb,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_rb.ppm,186,rb,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_hl.ppm,186,hl,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_rc.ppm,186,rc,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_ra.ppm,186,ra,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_ql.ppm,186,ql,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_pr.ppm,186,pr,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_hr.ppm,186,hr,No,Yes,No
colorferet/dvd2/data/images/00931/00931_960627_qr.ppm,186,qr,No,Yes,No
colorferet/dvd2/data/images/00763/00763_941201_hl.ppm,21,hl,No,No,No
colorferet/dvd2/data/images/00763/00763_941201_rc.ppm,21,rc,No,No,No
colorferet/dvd2/data/images/00763/00763_941201_ql.ppm,21,ql,No,No,No
colorferet/dvd2/data/images/00763/00763_941201_fa.ppm,21,fa,No,No,No
colorferet/dvd2/data/images/00763/00763_941201_pl.ppm,21,pl,No,No,No
colorferet/dvd2/data/images/00763/00763_941201_rd.ppm,21,rd,No,No,No
colorferet/dvd2/data/images/00763/00763_941201_re.ppm,21,re,No,No,No
colorferet/dvd2/data/images/00763/00763_941201_fb.ppm,21,fb,No,No,No
colorferet/dvd2/data/images/00763/00763_960530_pr.ppm,21,pr,No,No,No
colorferet/dvd2/data/images/00763/00763_941205_fa.ppm,21,fa,No,No,No
colorferet/dvd2/data/images/00763/00763_941205_pl.ppm,21,pl,No,No,No
colorferet/dvd2/data/images/00763/00763_941205_fb.ppm,21,fb,No,No,No
colorferet/dvd2/data/images/00763/00763_941205_rc.ppm,21,rc,No,No,No
colorferet/dvd2/data/images/00763/00763_960530_hr.ppm,21,hr,No,No,No
colorferet/dvd2/data/images/00763/00763_941205_hl.ppm,21,hl,No,No,No
colorferet/dvd2/data/images/00763/00763_941205_rb.ppm,21,rb,No,No,No
colorferet/dvd2/data/images/00763/00763_941205_ql.ppm,21,ql,No,No,No
colorferet/dvd2/data/images/00763/00763_960530_qr.ppm,21,qr,No,No,No
colorferet/dvd2/data/images/00763/00763_941205_ra.ppm,21,ra,No,No,No
colorferet/dvd2/data/images/00763/00763_960530_pl.ppm,21,pl,No,No,No
colorferet/dvd2/data/images/00763/00763_960530_rd.ppm,21,rd,No,No,No
colorferet/dvd2/data/images/00763/00763_960530_fa.ppm,21,fa,No,No,No
colorferet/dvd2/data/images/00763/00763_960530_re.ppm,21,re,No,No,No
colorferet/dvd2/data/images/00763/00763_941205_pr.ppm,21,pr,No,No,No
