Image_name,subject,pose,glasses,beard,mustache
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00575/00575_940928_qr.ppm,564,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00575/00575_940928_pl.ppm,564,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00575/00575_940928_fa.ppm,564,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00575/00575_940928_fb.ppm,564,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00575/00575_940928_rb.ppm,564,rb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00575/00575_940928_hl.ppm,564,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00575/00575_940928_rc.ppm,564,rc,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00575/00575_940928_ra.ppm,564,ra,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00575/00575_940928_ql.ppm,564,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00111/00111_931230_fa.ppm,109,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00111/00111_931230_pl.ppm,109,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00111/00111_931230_fb.ppm,109,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00111/00111_931230_hl.ppm,109,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00111/00111_931230_pr.ppm,109,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00323/00323_940422_pl.ppm,316,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00323/00323_940422_fa.ppm,316,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00323/00323_940422_fb.ppm,316,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00323/00323_940422_hl.ppm,316,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00323/00323_940422_pr.ppm,316,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00323/00323_940422_hr.ppm,316,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_pr.ppm,570,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_qr.ppm,570,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_hr.ppm,570,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_fb.ppm,570,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_fa.ppm,570,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_pl.ppm,570,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_rd.ppm,570,rd,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_re.ppm,570,re,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_ql.ppm,570,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_hl.ppm,570,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00581/00581_940928_rc.ppm,570,rc,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00129/00129_931230_hr.ppm,127,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00129/00129_931230_pr.ppm,127,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00129/00129_931230_pl.ppm,127,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00129/00129_931230_fa.ppm,127,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00129/00129_931230_fb.ppm,127,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_hr.ppm,575,hr,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_qr.ppm,575,qr,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_pr.ppm,575,pr,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_rc.ppm,575,rc,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_hl.ppm,575,hl,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_ql.ppm,575,ql,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_re.ppm,575,re,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_fa.ppm,575,fa,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_pl.ppm,575,pl,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_rd.ppm,575,rd,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00586/00586_940928_fb.ppm,575,fb,No,No,Yes
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00324/00324_940422_hl.ppm,317,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00324/00324_940422_fb.ppm,317,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00324/00324_940422_pl.ppm,317,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00324/00324_940422_fa.ppm,317,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00324/00324_940422_hr.ppm,317,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00324/00324_940422_pr.ppm,317,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00116/00116_931230_fb.ppm,114,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00116/00116_931230_fa.ppm,114,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00116/00116_931230_pl.ppm,114,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00116/00116_931230_hr.ppm,114,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00116/00116_931230_pr.ppm,114,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_qr.ppm,561,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_hr.ppm,561,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_pr.ppm,561,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_ql.ppm,561,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_ra.ppm,561,ra,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_rc.ppm,561,rc,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_rb.ppm,561,rb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_hl.ppm,561,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_fb.ppm,561,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_pl.ppm,561,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00572/00572_940928_fa.ppm,561,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00384/00384_940422_pl.ppm,375,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00384/00384_940422_fa.ppm,375,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00384/00384_940422_fb.ppm,375,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00384/00384_940422_hl.ppm,375,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00384/00384_940422_pr.ppm,375,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00384/00384_940422_hr.ppm,375,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00142/00142_931230_fb.ppm,140,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00142/00142_931230_pl.ppm,140,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00142/00142_931230_fa.ppm,140,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00142/00142_931230_hl.ppm,140,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00142/00142_931230_pr.ppm,140,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00370/00370_940422_fb.ppm,363,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00370/00370_940422_fa.ppm,363,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00370/00370_940422_pl.ppm,363,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00370/00370_940422_hl.ppm,363,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00370/00370_940422_pr.ppm,363,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00370/00370_940422_hr.ppm,363,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_rc.ppm,699,rc,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_pl.ppm,699,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_fa.ppm,699,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_hl.ppm,699,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_ql.ppm,699,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_fb.ppm,699,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_re.ppm,699,re,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_rc.ppm,699,rc,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_rb.ppm,699,rb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_pl.ppm,699,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_rd.ppm,699,rd,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_hl.ppm,699,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_fa.ppm,699,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_ql.ppm,699,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_ra.ppm,699,ra,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_fb.ppm,699,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_hr.ppm,699,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_qr.ppm,699,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_pr.ppm,699,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_rc.ppm,699,rc,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_hl.ppm,699,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_ql.ppm,699,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_re.ppm,699,re,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_fa.ppm,699,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_rd.ppm,699,rd,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_pl.ppm,699,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960530_fb.ppm,699,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_pr.ppm,699,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_hr.ppm,699,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_qr.ppm,699,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_960620_pr.ppm,699,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_hr.ppm,699,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00714/00714_941201_qr.ppm,699,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00526/00526_940519_hl.ppm,515,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00526/00526_940519_ql.ppm,515,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00526/00526_940519_fa.ppm,515,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00526/00526_940519_pl.ppm,515,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00526/00526_940519_fb.ppm,515,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00526/00526_940519_hr.ppm,515,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00526/00526_940519_qr.ppm,515,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00526/00526_940519_pr.ppm,515,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00189/00189_940128_pl_a.ppm,187,pl,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00189/00189_940128_hl_a.ppm,187,hl,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00189/00189_940128_hr_a.ppm,187,hr,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00189/00189_940128_pr_a.ppm,187,pr,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00189/00189_940128_fa_a.ppm,187,fa,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00189/00189_940128_fb_a.ppm,187,fb,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_qr.ppm,508,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_fb_a.ppm,508,fb,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_hr.ppm,508,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_qr_a.ppm,508,qr,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_pr.ppm,508,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_fa_a.ppm,508,fa,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_hl.ppm,508,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_rb.ppm,508,rb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_rc.ppm,508,rc,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_ql_a.ppm,508,ql,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_ra.ppm,508,ra,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_ql.ppm,508,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_fa.ppm,508,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_pl.ppm,508,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_fb.ppm,508,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_hr.ppm,508,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_qr.ppm,508,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_960627_pr.ppm,508,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_hr_a.ppm,508,hr,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_pr_a.ppm,508,pr,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_ql.ppm,508,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_pl_a.ppm,508,pl,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_hl_a.ppm,508,hl,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_hl.ppm,508,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_fb.ppm,508,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_pl.ppm,508,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00519/00519_940519_fa.ppm,508,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_fb.ppm,510,fb,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_fa.ppm,510,fa,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_pl.ppm,510,pl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_pl_a.ppm,510,pl,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_ql.ppm,510,ql,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_hl_a.ppm,510,hl,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_hl.ppm,510,hl,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_hr_a.ppm,510,hr,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_pr_a.ppm,510,pr,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_fa_a.ppm,510,fa,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_ql_a.ppm,510,ql,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_qr_a.ppm,510,qr,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_pr.ppm,510,pr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_qr.ppm,510,qr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_hr.ppm,510,hr,No,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00521/00521_940519_fb_a.ppm,510,fb,Yes,No,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941201_ql.ppm,698,ql,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_960627_pr.ppm,698,pr,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941201_hl.ppm,698,hl,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941201_rc.ppm,698,rc,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941201_fb.ppm,698,fb,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_960627_qr.ppm,698,qr,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941201_rd.ppm,698,rd,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941201_pl.ppm,698,pl,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941201_fa.ppm,698,fa,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_960627_hr.ppm,698,hr,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941201_re.ppm,698,re,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941205_fb.ppm,698,fb,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941205_re.ppm,698,re,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941205_rd.ppm,698,rd,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941205_pl.ppm,698,pl,No,Yes,No
/kaggle/input/colorferet/Kaggle_dataset_dvd1/Kaggle_dataset_dvd1/images/00713/00713_941205_fa.ppm,698,fa,No,Yes,No
